DominantCycle,DominantCycleAmplitude
1.10337,17.6091
1.10337,17.7607
1.10337,17.6652
1.10337,17.497
1.10337,17.4223
1.10337,17.5764
1.10337,17.8079
1.10337,17.8718
1.10337,17.5168
1.10337,16.8695
1.10337,16.4085
1.10337,15.8425
1.18569,15.3088
1.18569,15.658
1.18569,15.8464
1.18569,15.5852
1.18569,15.5191
1.18569,15.7424
1.10337,16.2382
1.18569,16.4054
1.18569,16.9615
1.18569,17.1045
1.18569,16.8082
1.18569,16.195
1.18569,15.4265
1.18569,15.5586
1.18569,16.1328
1.18569,16.0279
1.18569,16.1101
1.18569,16.7816
1.18569,16.9693
1.18569,16.3901
1.18569,15.7922
1.18569,15.8821
1.10337,16.576
1.18569,16.9793
1.18569,17.0007
1.18569,16.8777
1.18569,16.7385
1.18569,16.8127
1.18569,16.9719
1.18569,16.8015
1.18569,16.5439
1.18569,16.5025
1.18569,16.5863
1.18569,16.7217
1.18569,16.7036
1.18569,16.5543
1.18569,16.6559
1.18569,17.0016
1.18569,17.134
1.18569,16.7558
1.18569,16.1486
1.18569,15.7014
1.18569,15.3064
1.18569,15.1451
1.18569,15.3075
1.18569,15.0095
1.27415,14.203
1.27415,13.8631
1.18569,14.383
1.18569,15.1326
1.18569,15.0541
1.10337,15.0322
1.10337,15.5492
1.10337,15.8625
1.10337,15.6358
1.10337,15.1747
1.10337,15.0153
1.10337,15.5823
1.10337,16.1205
1.10337,15.8441
1.10337,15.1968
1.02676,15.5094
1.02676,16.2505
1.02676,16.6602
1.02676,16.8739
1.02676,17.1032
1.02676,16.993
1.10337,16.4388
1.10337,15.9699
1.10337,15.9182
1.10337,15.9776
1.02676,16.4485
1.10337,16.6058
1.10337,16.2152
1.10337,15.4357
1.18569,15.8983
1.10337,16.4392
1.18569,16.5003
1.10337,16.7144
1.10337,17.1868
1.10337,17.1634
1.10337,16.6454
1.18569,16.0485
1.10337,16.0104
1.10337,16.6969
1.10337,17.1564
1.10337,16.8638
1.10337,16.3024
1.10337,16.445
1.10337,16.9264
1.10337,16.7972
1.10337,16.4347
1.10337,16.2188
1.02676,16.5688
1.02676,17.0214
1.02676,17.2205
1.02676,17.3599
1.02676,17.5279
1.02676,17.6912
1.10337,17.9074
1.10337,18.3155
1.10337,18.1956
1.10337,17.6762
1.10337,17.1755
1.10337,17.0313
1.10337,16.9416
1.10337,16.7497
1.10337,16.6222
1.10337,16.3096
1.18569,16.1955
1.18569,16.1726
1.18569,16.0864
1.18569,16.3402
1.18569,16.8982
1.18569,17.1138
1.18569,16.8425
1.18569,16.5759
1.18569,16.6394
1.18569,16.6269
1.18569,16.1883
1.10337,16.0202
1.10337,16.188
1.10337,16.3239
1.10337,16.5328
1.02676,16.5874
1.02676,16.9611
1.02676,17.1953
1.10337,17.6287
1.10337,18.1167
1.10337,17.9421
1.10337,17.5446
1.10337,17.3078
1.02676,17.3467
1.10337,17.3113
1.10337,17.3174
1.10337,17.0566
1.10337,16.5786
1.10337,16.4922
1.10337,17.016
1.10337,17.5125
1.10337,17.7286
1.10337,17.9425
1.10337,18.2847
1.10337,18.1786
1.10337,17.4504
1.10337,16.923
1.10337,16.7514
1.10337,16.2669
1.10337,15.1183
1.18569,15.4925
1.18569,15.9704
1.18569,16.2453
1.18569,16.2463
1.18569,15.8833
1.18569,15.2532
1.10337,14.8878
1.10337,15.9477
1.10337,16.923
1.10337,17.2923
1.10337,17.1819
1.10337,17.0815
1.10337,17.2793
1.10337,17.8681
1.10337,18.0976
1.10337,17.4131
1.10337,17.003
1.10337,17.5062
1.10337,18.3059
1.10337,18.6891
1.10337,18.3202
1.10337,17.8486
1.10337,17.8175
1.10337,17.5266
1.10337,16.5789
1.10337,15.903
1.10337,16.2446
1.18569,16.9901
1.10337,16.9885
1.10337,17.0513
1.10337,17.394
1.10337,17.5459
1.10337,17.1562
1.18569,16.5161
1.18569,16.2366
1.10337,16.3348
1.10337,17.3965
1.10337,17.8098
1.10337,17.8239
1.10337,17.5884
1.10337,17.1186
1.10337,16.5077
1.10337,16.4927
1.10337,16.6832
1.10337,16.2633
1.18569,15.5976
1.10337,15.3972
1.10337,16.3284
1.10337,17.1288
1.10337,17.6437
1.10337,17.7992
1.10337,17.5378
1.10337,17.4269
1.10337,17.7573
1.10337,18.0558
1.02676,18.2142
1.02676,18.1483
1.10337,18.0151
1.10337,17.8704
1.10337,17.4277
1.10337,17.1808
1.10337,17.299
1.10337,17.3707
1.10337,17.1403
1.10337,16.9881
1.10337,17.0126
1.10337,17.0015
1.10337,17.056
1.10337,17.1808
1.10337,17.2807
1.10337,17.5046
1.10337,17.6937
1.10337,17.5856
1.10337,17.4856
1.10337,17.4227
1.10337,17.2411
1.10337,17.1206
1.10337,16.9171
1.10337,16.702
1.02676,16.8065
1.02676,17.5513
1.02676,18.1539
1.02676,18.2784
1.02676,17.3656
1.10337,16.0057
1.10337,14.8073
1.10337,14.7728
1.10337,15.6325
1.02676,16.6923
1.02676,17.4344
1.10337,17.7429
1.10337,18.2279
1.10337,18.1489
1.10337,18.1651
1.10337,18.3403
1.10337,18.3505
1.10337,18.4012
1.10337,18.3039
1.10337,17.7431
1.10337,17.2786
1.10337,17.0767
1.10337,16.8493
1.10337,16.7992
1.10337,17.1214
1.10337,17.6381
1.10337,17.9954
1.10337,17.5272
1.18569,15.7083
1.18569,15.01
1.18569,15.1934
1.18569,15.9629
1.18569,16.1881
1.18569,15.7022
1.18569,15.0228
1.10337,15.0686
1.18569,15.6136
1.18569,16.2893
1.18569,16.6603
1.18569,16.6663
1.18569,16.1687
1.10337,15.7966
1.10337,15.988
1.10337,16.4519
1.10337,16.838
1.10337,17.1965
1.10337,17.4729
1.10337,17.6056
1.10337,17.5633
1.10337,17.1883
1.10337,16.6401
1.10337,16.3592
1.18569,16.74
1.18569,16.7763
1.18569,16.5722
1.18569,16.5982
1.18569,16.9294
1.18569,16.9626
1.10337,16.7616
1.10337,16.9233
1.10337,16.7689
1.18569,16.4376
1.18569,15.4279
1.18569,15.1077
1.18569,15.8563
1.18569,16.5653
1.18569,16.7807
1.18569,16.7484
1.18569,16.8966
1.18569,17.2609
1.18569,17.1452
1.18569,16.8034
1.18569,16.9487
1.18569,17.2142
1.18569,17.181
1.18569,17.1284
1.18569,17.3219
1.18569,17.5702
1.18569,17.7272
1.18569,17.6576
1.18569,16.9887
1.18569,16.1386
1.18569,15.6728
1.18569,15.6292
1.18569,15.9541
1.18569,16.1936
1.27415,16.0578
1.27415,16.301
1.27415,16.3368
1.27415,16.1757
1.27415,16.0356
1.27415,15.8632
1.27415,15.4792
1.27415,15.2402
1.27415,15.2795
1.18569,15.8438
1.18569,15.1383
1.18569,13.8228
1.18569,12.7244
1.27415,12.2517
1.27415,11.3747
1.27415,10.8627
1.27415,11.8309
1.27415,13.4978
1.27415,14.5022
1.27415,14.6577
1.27415,14.6011
1.27415,14.6548
1.27415,14.655
1.27415,14.5187
1.27415,14.288
1.18569,14.4015
1.27415,14.2605
1.27415,14.2384
1.27415,14.3945
1.27415,14.7149
1.18569,15.2348
1.18569,15.8015
1.18569,15.8071
1.18569,15.2825
1.27415,14.4074
1.27415,14.5852
1.27415,15.0198
1.18569,15.0153
1.18569,14.6003
1.18569,13.7458
1.10337,13.3553
1.18569,13.8696
1.18569,14.5794
1.18569,14.6154
1.27415,14.3573
1.18569,14.3207
1.18569,14.6949
1.18569,15.0229
1.18569,15.1522
1.18569,15.0464
1.18569,14.5081
1.10337,13.4844
1.02676,13.1384
1.02676,13.007
1.02676,12.1639
1.10337,12.4925
1.18569,13.2568
1.18569,14.5569
1.18569,15.2133
1.18569,15.5422
1.18569,15.9843
1.18569,16.1229
1.18569,15.2498
1.18569,14.0696
1.18569,13.7639
1.18569,13.9763
1.18569,14.1685
1.18569,14.4295
1.10337,14.5749
1.10337,14.8824
1.18569,14.5865
1.18569,14.4199
1.10337,14.6544
1.18569,14.7376
1.18569,14.8405
1.18569,14.7249
1.18569,14.5886
1.10337,14.7341
1.18569,15.1922
1.18569,15.7936
1.18569,16.1192
1.18569,16.0542
1.18569,15.8218
1.18569,15.8751
1.18569,16.258
1.18569,16.4806
1.18569,16.4139
1.18569,16.2586
1.18569,16.0647
1.18569,15.7776
1.18569,15.3017
1.18569,14.5819
1.18569,13.8352
1.27415,13.745
1.27415,13.4939
1.18569,13.126
1.10337,13.7319
1.10337,14.5404
1.10337,14.8282
1.10337,14.6456
1.10337,14.2356
1.02676,14.5802
1.02676,14.9803
1.02676,15.3512
1.02676,15.5379
1.02676,15.3779
1.02676,15.0066
1.02676,14.7636
1.02676,14.6366
1.02676,14.917
1.02676,14.8908
1.10337,14.7674
1.02676,15.3608
1.02676,16.138
1.02676,15.9464
1.10337,14.0611
1.10337,13.0914
1.18569,13.6271
1.10337,14.4067
1.10337,14.231
1.10337,13.9039
1.10337,14.2693
1.10337,14.4948
1.10337,14.4965
1.10337,14.8243
1.10337,15.0158
1.10337,14.7258
1.02676,15.337
1.02676,15.7567
1.02676,15.8123
1.02676,15.4722
1.10337,15.1992
1.10337,14.5421
1.02676,15.216
1.02676,15.6345
1.02676,15.9705
1.02676,16.2412
1.02676,15.9568
1.02676,14.871
1.10337,14.4502
1.10337,14.3057
1.02676,14.6368
1.02676,14.8121
1.02676,14.7703
1.02676,14.9271
1.02676,15.3282
1.02676,15.5013
1.02676,15.332
1.10337,15.6435
1.02676,16.3477
1.02676,16.5963
1.02676,16.3902
1.02676,16.2593
1.02676,16.2999
1.02676,16.1597
1.02676,15.7377
1.02676,15.6072
1.02676,16.1519
1.02676,16.3781
1.10337,16.4053
1.10337,16.3279
1.10337,16.5381
1.10337,17.022
1.10337,17.2471
1.10337,17.2089
1.10337,16.9587
1.02676,16.462
1.02676,16.7535
1.02676,16.9764
1.02676,16.9606
1.02676,16.7488
1.02676,16.6752
1.02676,17.0529
1.10337,17.3964
1.10337,17.4737
1.10337,17.043
1.18569,16.2705
1.18569,16.0417
1.18569,15.8478
1.18569,16.0364
1.18569,16.1239
1.18569,15.8372
1.10337,15.6093
1.18569,15.5111
1.18569,15.6569
1.18569,15.8248
1.18569,15.973
1.18569,16.0991
1.18569,15.9308
1.18569,15.6936
1.18569,16.1191
1.18569,16.5157
1.18569,15.9491
1.10337,15.5307
1.10337,16.3387
1.10337,16.4221
1.18569,16.378
1.10337,16.2771
1.10337,15.5533
1.18569,13.6829
1.27415,12.7905
1.36921,13.4615
1.36921,13.8707
1.36921,13.8032
1.36921,13.6951
1.36921,13.6098
1.27415,14.6478
1.18569,15.0873
1.18569,14.8404
1.18569,15.0098
1.18569,15.102
1.18569,13.6995
1.36921,12.5203
1.36921,12.8274
1.27415,13.9698
1.18569,15.3503
1.27415,14.718
1.27415,14.4956
1.27415,14.6423
1.27415,14.8425
1.27415,14.4989
1.18569,14.2532
1.18569,14.8582
1.18569,15.3811
1.27415,15.5524
1.27415,15.6559
1.18569,15.2927
1.18569,15.8257
1.18569,15.9865
1.18569,15.6217
1.18569,15.0778
1.18569,14.7574
1.18569,14.621
1.18569,14.6559
1.18569,14.828
1.18569,15.1088
1.18569,15.2831
1.18569,15.0165
1.18569,14.323
1.18569,13.6028
1.18569,13.613
1.10337,14.378
1.10337,15.0595
1.10337,15.3931
1.10337,15.3923
1.10337,15.4365
1.10337,15.5096
1.10337,15.5501
1.10337,15.6339
1.02676,15.9142
1.02676,16.4128
1.02676,16.4718
1.02676,16.5234
1.02676,16.2553
1.10337,15.1973
1.18569,14.82
1.18569,14.7866
1.10337,15.1554
1.10337,15.245
1.02676,15.6793
1.02676,16.26
1.02676,16.3497
1.02676,16.4625
1.02676,15.9769
1.10337,16.2426
1.10337,16.0605
1.10337,15.8091
1.10337,15.1405
1.10337,13.423
1.10337,11.5509
1.18569,11.1853
1.18569,12.5174
1.10337,14.2842
1.10337,15.366
1.10337,15.8519
1.10337,16.1649
1.10337,16.5652
1.10337,17.2813
1.10337,17.4302
1.02676,16.8256
1.02676,16.2886
1.02676,14.8184
0.955476,12.0628
1.02676,10.5802
1.02676,12.7096
1.10337,14.6654
1.10337,14.9343
1.02676,14.5004
1.02676,14.7808
1.02676,15.143
1.02676,15.6706
1.02676,15.7744
1.02676,15.9056
1.02676,16.2801
1.02676,16.4079
1.02676,16.6248
1.02676,16.991
1.10337,16.781
1.10337,16.7779
1.10337,16.6646
1.10337,16.4395
1.10337,16.2592
1.02676,16.4219
1.02676,16.3155
1.02676,16.0881
1.02676,16.3395
1.02676,16.0825
1.10337,15.7515
1.10337,16.0525
1.10337,16.3843
1.10337,16.2026
1.10337,15.8804
1.10337,15.6687
1.10337,15.5135
1.10337,15.1377
1.02676,15.2522
1.02676,15.9744
1.02676,16.648
1.02676,16.9917
1.02676,17.1364
1.02676,17.1739
1.02676,17.0665
1.02676,16.8669
1.02676,16.7119
1.02676,16.7146
1.02676,16.8782
1.02676,16.9332
1.02676,16.9706
1.02676,17.3142
1.02676,17.3184
1.02676,16.8193
1.02676,16.4069
1.02676,16.3364
1.02676,16.3697
1.02676,16.4642
1.02676,16.4093
1.10337,15.4145
1.10337,14.4967
1.10337,14.7758
1.10337,15.5614
1.10337,15.7524
1.10337,15.7174
1.10337,15.4723
1.02676,15.0462
1.10337,14.547
1.10337,14.1982
1.10337,14.5706
1.10337,15.1842
1.10337,15.2292
1.10337,15.2935
1.10337,15.7129
1.10337,15.9063
1.10337,15.5035
1.10337,15.2764
1.10337,15.9945
1.02676,16.6747
1.02676,17.1196
1.02676,17.3113
1.02676,17.4573
1.02676,17.663
1.02676,17.6126
1.02676,17.4548
1.02676,17.6006
1.02676,17.4827
1.10337,17.5963
1.10337,17.5561
1.10337,17.3264
1.10337,17.0259
1.10337,16.9864
1.10337,16.8289
1.10337,16.3392
1.10337,16.1324
1.10337,16.228
1.10337,15.5344
1.18569,14.2171
1.18569,13.0027
1.27415,13.0517
1.27415,13.1381
1.18569,13.6246
1.18569,14.0969
1.10337,14.9838
1.10337,15.6395
1.10337,15.2021
1.10337,14.8583
1.10337,15.4093
1.02676,16.3359
1.02676,16.4991
1.02676,16.8615
1.02676,17.1335
1.02676,17.0309
1.02676,16.7257
1.02676,16.5479
1.02676,16.8598
1.02676,16.9941
1.02676,16.5523
1.02676,16.2268
1.02676,16.6319
1.02676,17.2796
1.02676,17.5893
1.02676,17.4468
1.02676,17.0423
1.02676,16.7391
1.02676,16.6144
1.02676,16.0519
1.10337,14.6781
1.10337,14.8422
1.10337,14.8966
1.02676,14.8942
1.02676,15.3456
1.02676,16.3323
1.02676,16.977
1.02676,17.5483
1.02676,17.9961
1.02676,17.9174
1.02676,17.5678
1.02676,17.3844
1.02676,17.5287
1.02676,17.3794
1.02676,16.9944
1.02676,17.0109
1.02676,16.9497
1.02676,16.5342
1.02676,16.725
1.02676,17.2882
1.02676,17.1651
1.02676,16.9178
1.02676,17.4177
1.02676,17.9442
1.02676,18.1878
1.02676,17.9649
1.02676,17.5945
1.02676,17.4276
1.02676,17.3483
1.02676,17.0118
1.02676,15.3873
1.10337,14.1987
1.10337,14.1574
1.10337,15.6224
1.10337,16.2944
1.10337,15.986
1.10337,15.3426
1.10337,14.8255
1.10337,15.0268
1.02676,16.5681
1.02676,17.3272
1.02676,17.1192
1.10337,17.3933
1.10337,17.4323
1.10337,16.8189
1.02676,16.381
1.02676,16.6527
1.02676,17.0414
1.02676,18.0502
1.02676,18.4287
1.10337,18.0089
1.10337,17.7705
1.10337,17.3124
1.02676,17.0703
1.02676,17.1333
1.02676,17.27
1.02676,17.1294
1.10337,17.0082
1.10337,16.6622
1.10337,16.6477
1.10337,16.9155
1.02676,17.6142
1.02676,17.7188
1.10337,17.3607
1.10337,17.367
1.02676,17.1811
1.02676,17.658
1.02676,18.0526
1.02676,18.4315
1.02676,18.4464
1.02676,17.9748
1.02676,17.189
1.02676,16.6724
1.02676,17.0261
1.02676,17.8517
1.02676,18.0759
1.02676,18.1218
1.10337,18.5457
1.10337,18.9111
1.10337,18.9093
1.10337,18.7401
1.10337,18.4897
1.10337,18.2545
1.10337,17.9819
1.10337,17.6359
1.10337,17.413
1.10337,17.6742
1.10337,18.1881
1.10337,18.4661
1.10337,18.3482
1.10337,17.6738
1.10337,16.5566
1.10337,15.923
1.10337,15.9991
1.10337,15.7645
1.10337,15.3939
1.18569,16.2328
1.18569,16.8219
1.10337,17.4138
1.10337,17.6796
1.10337,17.4769
1.18569,16.8854
1.18569,16.4694
1.18569,16.1925
1.18569,16.2375
1.18569,16.4849
1.10337,17.5682
1.10337,17.7398
1.10337,17.4459
1.10337,17.4376
1.10337,17.1379
1.18569,17.207
1.18569,17.0324
1.18569,17.228
1.18569,17.838
1.18569,17.8952
1.18569,17.1096
1.27415,16.1223
1.18569,15.062
1.10337,15.2583
1.10337,16.6769
1.10337,17.2627
1.10337,17.2814
1.10337,17.4491
1.10337,17.6116
1.10337,17.6596
1.10337,17.6209
1.10337,17.494
1.10337,16.8416
1.18569,16.2977
1.18569,15.8595
1.18569,15.6169
1.10337,16.4992
1.10337,16.6831
1.10337,16.1799
1.10337,16.1007
1.10337,16.4025
1.18569,16.6097
1.18569,16.5814
1.10337,16.24
1.10337,15.8979
1.18569,15.3955
1.10337,15.3942
1.10337,16.2347
1.10337,16.6887
1.10337,16.6005
1.10337,16.2825
1.10337,16.1109
1.10337,16.0574
1.10337,16.0178
1.10337,16.1737
1.10337,16.2665
1.02676,16.8196
1.02676,17.1349
1.02676,17.1063
1.02676,17.154
1.02676,16.8268
1.10337,15.8392
1.10337,15.3519
1.10337,15.433
1.10337,16.0935
1.02676,16.5401
1.02676,17.022
1.02676,17.0736
1.02676,16.6901
1.02676,16.748
1.02676,17.0317
1.02676,16.986
1.02676,16.8043
1.10337,16.714
1.10337,17.1589
1.10337,17.6888
1.10337,18.0645
1.02676,17.9349
1.02676,17.7574
1.02676,17.7148
1.10337,17.731
1.10337,17.3934
1.18569,16.0605
1.18569,16.446
1.18569,16.6922
1.18569,16.2001
1.18569,15.333
1.18569,14.8213
1.18569,14.2896
1.18569,14.1708
1.18569,15.0154
1.18569,15.8376
1.18569,16.5174
1.18569,16.5046
1.18569,14.8626
1.27415,13.479
1.27415,12.93
1.27415,14.0123
1.27415,15.1461
1.18569,15.2603
1.18569,15.3477
1.27415,15.0619
1.18569,14.7505
1.18569,15.325
1.18569,15.938
1.18569,16.3685
1.18569,16.5668
1.18569,16.2513
1.18569,15.8252
1.18569,15.5223
1.18569,15.2741
1.18569,15.2461
1.18569,15.4276
1.18569,15.1301
1.27415,13.8843
1.27415,13.6858
1.27415,14.1873
1.27415,14.7594
1.27415,14.8127
1.27415,14.6994
1.18569,14.7638
1.18569,14.4694
1.18569,14.5929
1.18569,15.1146
1.18569,15.3574
1.18569,15.3679
1.18569,15.4795
1.18569,15.4461
1.18569,15.1686
1.18569,14.558
1.27415,13.6357
1.27415,12.8979
1.36921,12.1255
1.36921,11.9859
1.36921,12.0383
1.27415,12.5744
1.27415,13.6286
1.18569,14.945
1.18569,15.0048
1.27415,14.0358
1.27415,13.4866
1.27415,13.3364
1.27415,13.8388
1.18569,14.8459
1.18569,15.4456
1.18569,15.8379
1.18569,15.89
1.18569,15.4062
1.18569,14.9891
1.27415,14.9569
1.27415,15.0776
1.27415,14.9899
1.18569,15.2252
1.18569,15.8564
1.18569,15.7127
1.18569,15.1098
1.18569,14.8829
1.18569,15.1254
1.18569,15.268
1.18569,14.7145
1.27415,14.6716
1.27415,14.911
1.27415,15.3031
1.27415,15.2321
1.27415,14.7664
1.18569,14.8641
1.18569,15.2312
1.18569,15.1284
1.18569,15.0476
1.18569,14.9305
1.18569,14.1663
1.18569,13.2242
1.27415,13.3802
1.27415,14.3506
1.27415,14.5243
1.27415,14.0733
1.18569,13.7901
1.27415,13.1203
1.27415,12.916
1.27415,13.1693
1.27415,13.6501
1.27415,14.0263
1.27415,14.2062
1.27415,14.3616
1.18569,15.0439
1.18569,15.5779
1.18569,15.4721
1.27415,14.971
1.27415,14.8846
1.27415,14.5401
1.18569,14.6236
1.18569,14.8019
1.18569,14.0882
1.18569,13.2573
1.18569,13.2083
1.18569,13.7869
1.18569,14.2473
1.18569,14.4368
1.18569,14.5124
1.18569,14.2242
1.10337,14.0585
1.10337,14.8725
1.10337,15.293
1.02676,15.247
1.10337,15.4137
1.10337,15.6127
1.10337,15.7942
1.10337,15.3191
1.18569,14.6569
1.10337,14.6902
1.10337,15.2706
1.10337,15.4892
1.10337,15.2956
1.10337,15.0888
1.10337,15.3262
1.10337,15.823
1.10337,16.2315
1.10337,16.154
1.10337,15.6881
1.10337,15.1355
1.18569,14.9809
1.18569,14.6992
1.18569,14.2955
1.27415,13.8751
1.18569,13.865
1.18569,14.2521
1.18569,14.666
1.18569,15.1796
1.18569,15.4206
1.18569,15.181
1.18569,14.7988
1.18569,14.8861
1.10337,15.8828
1.10337,16.0548
1.18569,15.6166
1.18569,15.5235
1.10337,15.2212
1.18569,14.3093
1.18569,13.9717
1.18569,14.422
1.18569,15.101
1.18569,15.3288
1.18569,15.0305
1.18569,14.5468
1.18569,14.0867
1.10337,13.7978
1.10337,14.0329
1.18569,14.3729
1.18569,14.4278
1.10337,14.9721
1.10337,15.6212
1.10337,15.66
1.10337,15.4611
1.10337,15.4202
1.10337,15.7926
1.10337,16.2584
1.10337,16.09
1.18569,15.86
1.18569,15.2935
1.18569,14.8742
1.18569,15.0385
1.18569,15.3788
1.18569,15.2316
1.18569,15.0978
1.18569,15.3308
1.18569,15.5958
1.18569,15.6541
1.18569,15.1772
1.10337,14.9133
1.10337,15.1582
1.10337,14.9755
1.18569,15.0152
1.18569,15.2023
1.18569,15.012
1.18569,14.4956
1.18569,13.8961
1.18569,13.7668
1.18569,13.825
1.10337,13.6187
1.10337,13.5807
1.10337,13.973
1.02676,14.4433
1.02676,14.8476
1.02676,15.3739
1.02676,15.8647
1.02676,16.1654
1.02676,16.3353
1.02676,16.1828
1.02676,15.533
0.955476,16.1689
1.02676,16.3921
1.02676,16.3636
1.02676,15.8201
1.02676,15.719
1.02676,15.9518
1.02676,16.4755
1.02676,16.3341
1.02676,15.4079
1.02676,15.2007
1.02676,15.8633
1.02676,16.2797
1.02676,16.8716
1.02676,17.4916
1.02676,17.5868
1.02676,17.5373
1.02676,17.2693
1.10337,16.7893
1.10337,16.4146
1.10337,15.9747
1.10337,15.7905
1.10337,15.7816
1.10337,15.9415
1.10337,15.5974
1.10337,14.5035
1.10337,13.3943
1.10337,13.0373
1.10337,13.7168
1.02676,14.6898
1.02676,15.074
1.02676,15.2265
1.02676,15.6509
1.02676,16.111
1.10337,15.5492
1.10337,14.8717
1.18569,14.6103
1.18569,14.7613
1.10337,14.7321
1.10337,15.3326
1.10337,15.6313
1.10337,15.4257
1.02676,15.5542
1.02676,16.2924
1.02676,16.5275
1.02676,16.185
1.02676,15.8028
1.02676,16.1024
1.02676,16.4011
1.10337,15.8212
1.10337,15.5924
1.02676,15.8218
1.02676,16.1667
1.02676,15.6943
1.02676,13.8237
1.18569,11.517
1.27415,11.5049
1.27415,12.6449
1.27415,12.9711
1.27415,11.5945
1.27415,10.2952
1.27415,10.0376
1.18569,10.8458
1.18569,10.7077
1.18569,10.8215
1.10337,11.5887
1.10337,12.5239
1.10337,12.9201
1.10337,13.0669
1.10337,13.0232
1.10337,13.1847
1.02676,13.6363
1.02676,14.3161
1.02676,14.762
1.02676,14.8513
1.02676,14.593
1.02676,14.6503
1.02676,15.3736
1.02676,16.2998
1.02676,16.8298
1.02676,16.5632
1.02676,16.0776
1.02676,16.0787
1.02676,16.0624
1.02676,15.9995
1.02676,16.3178
1.02676,16.6871
1.02676,16.8287
1.02676,16.9084
1.02676,16.7926
1.02676,16.525
1.02676,16.4873
1.02676,16.5879
1.02676,16.3418
1.02676,16.0945
1.02676,16.1779
1.02676,16.4981
1.02676,16.9774
1.02676,17.0721
1.02676,16.389
1.02676,15.4216
1.02676,14.4131
1.02676,14.0077
1.02676,14.8031
1.02676,15.5514
1.02676,16.1079
1.02676,16.8054
1.02676,17.242
1.02676,17.3238
1.02676,17.4005
1.02676,17.4812
1.02676,16.957
1.02676,16.3098
1.02676,16.4125
1.02676,16.7569
1.02676,16.9248
1.02676,16.9484
1.02676,16.9567
1.02676,17.0872
1.02676,17.4375
1.02676,17.783
1.02676,17.4206
1.10337,16.2728
1.10337,15.119
1.10337,14.4372
1.10337,14.5141
1.10337,14.5897
1.10337,14.1316
1.10337,13.543
1.10337,13.2121
1.10337,12.8376
1.18569,12.6171
1.10337,11.9836
1.02676,12.4596
1.02676,13.2408
1.02676,14.4272
1.02676,15.6274
1.02676,16.132
1.02676,16.9863
1.02676,17.5531
1.02676,17.4749
1.02676,17.3233
1.02676,17.485
1.02676,17.6061
1.02676,17.3816
1.02676,17.1179
1.02676,17.1494
1.02676,17.2651
1.02676,17.3991
1.02676,17.1947
1.10337,16.893
1.10337,16.7713
1.10337,17.1712
1.10337,17.2165
1.10337,16.9493
1.10337,16.5935
1.10337,15.7388
1.10337,15.289
1.10337,15.7898
1.10337,16.1902
1.10337,16
1.02676,16.089
1.02676,16.5376
1.02676,16.5203
1.10337,16.6043
1.10337,16.8692
1.02676,17.4323
1.10337,17.4783
1.10337,17.0143
1.10337,16.3673
1.02676,16.4641
1.02676,16.9438
1.02676,17.5407
1.02676,18.5154
1.02676,18.9256
1.02676,18.5525
1.02676,18.303
1.02676,18.4981
1.02676,18.5984
1.02676,18.1617
1.02676,17.6852
1.02676,17.4755
1.02676,17.5207
1.02676,17.8995
1.02676,18.2748
1.02676,18.0164
1.02676,17.7117
1.02676,17.819
1.02676,17.7372
1.02676,17.4547
1.02676,17.3907
1.02676,17.4591
1.02676,17.529
1.02676,18.0943
1.02676,18.8104
1.02676,18.8297
1.02676,18.6664
1.02676,18.579
1.10337,18.0944
1.10337,17.6959
1.02676,17.4941
1.02676,17.9075
1.02676,18.0199
1.02676,17.7805
1.02676,17.4274
1.10337,17.2266
1.10337,17.4244
1.10337,17.4106
1.02676,17.4666
1.02676,18.0124
1.02676,18.4441
1.02676,18.5766
1.02676,18.2793
1.10337,18.4441
1.10337,18.9191
1.10337,19.7769
1.10337,20.3207
1.10337,19.809
1.10337,19.1482
1.10337,18.9332
1.10337,18.8013
1.10337,18.5912
1.10337,18.2313
1.10337,17.957
1.10337,18.1084
1.10337,18.494
1.10337,18.7353
1.10337,18.5569
1.10337,18.2002
1.10337,18.1352
1.10337,18.4721
1.10337,18.8014
1.10337,18.6402
1.10337,18.1255
1.02676,18.3015
1.02676,18.7364
1.10337,18.8814
1.02676,18.3969
1.02676,17.846
1.02676,17.7824
1.02676,18.1854
1.02676,18.2005
1.02676,18.1374
1.02676,18.1501
1.02676,18.0066
1.10337,18.2581
1.10337,18.3995
1.02676,18.4967
1.02676,18.7549
1.02676,18.7426
1.02676,18.6387
1.02676,18.4854
1.02676,18.4094
1.02676,18.6011
1.02676,18.8302
1.02676,18.5295
1.10337,18.101
1.10337,17.9482
1.10337,17.2366
1.02676,16.7627
1.02676,17.0908
1.02676,17.84
1.02676,17.7645
1.10337,17.0042
1.10337,16.6774
1.02676,17.1858
1.02676,16.8494
1.02676,17.2037
1.02676,17.9056
1.02676,17.9988
1.02676,17.8609
1.02676,18.1088
1.02676,18.2212
1.02676,17.9149
1.02676,17.8183
1.02676,18.3034
1.02676,18.6706
1.02676,18.8409
1.02676,18.5931
1.02676,17.3976
1.02676,16.4832
1.02676,15.9382
1.10337,15.7496
1.02676,16.9094
1.02676,17.6976
1.02676,17.1324
0.955476,16.6206
0.955476,16.6589
0.955476,17.0489
0.955476,17.1621
0.955476,17.4869
0.955476,17.7518
0.955476,17.4566
0.955476,17.022
0.955476,17.1025
0.955476,17.9522
0.955476,18.9421
0.955476,19.1461
